BusID,Type,V_init,Angle_init,G_shunt_pu,B_shunt_pu,V_final_pu,Angle_final_deg,Pg_final_MW,Pd_final_MW,Qg_final_MVAR,Qd_final_MVAR,time,time_step,datetime
5,2,1.01,0,0,0.0,1.01,-11.732665101312106,0.0,80.43292554576,25.927118722935873,16.223201543199995,17:00,68,1900-01-01 17:00:00
6,3,1.0,0,0,0.0,1.013261633402932,-9.15816193551709,0.0,0.0,1.1171380437300165e-06,0.0,17:00,68,1900-01-01 17:00:00
7,3,1.0,0,0,0.0,1.0054940715862906,-10.666824463781612,0.0,19.46784185184,1.2559125295297235e-08,9.306994569520002,17:00,68,1900-01-01 17:00:00
8,2,1.01,0,0,0.0,1.01,-9.74448446555367,0.0,25.615581384,22.482139008822536,25.615581384000006,17:00,68,1900-01-01 17:00:00
9,3,1.0,0,0,0.0,1.0558335833223422,-11.744862811346655,0.0,0.0,2.526944549768408e-06,0.0,17:00,68,1900-01-01 17:00:00
10,3,1.0,0,0,0.19,1.0533040722916425,-13.0900940934383,0.0,4.95234573424,1.1994343391830142e-06,1.707705425600002,17:00,68,1900-01-01 17:00:00
11,2,1.082,0,0,0.0,1.082,-11.744862811346655,0.0,0.0,13.611568675589321,0.0,17:00,68,1900-01-01 17:00:00
12,3,1.0,0,0,0.0,1.0623246642531836,-12.443307525133571,0.0,9.563150383359998,3.3601305444719287e-06,6.403895346000001,17:00,68,1900-01-01 17:00:00
13,2,1.071,0,0,0.0,1.071,-12.443307525133571,0.0,0.0,6.636631846314563,0.0,17:00,68,1900-01-01 17:00:00
14,3,1.0,0,0,0.0,1.049949692485834,-13.196293983047953,0.0,5.29388681936,4.444609962295232e-07,1.3661643404800026,17:00,68,1900-01-01 17:00:00
15,3,1.0,0,0,0.0,1.0462287557308274,-13.278114181431082,0.0,7.001592244959999,7.73984799362637e-07,2.1346317819999996,17:00,68,1900-01-01 17:00:00
16,3,1.0,0,0,0.0,1.052031012519269,-12.941314594660907,0.0,2.9884844948,2.1481130652034608e-07,1.53693488304,17:00,68,1900-01-01 17:00:00
17,3,1.0,0,0,0.0,1.0486802400433946,-13.224257580479316,0.0,7.6846744152,2.8984025046696615e-07,4.952345734240001,17:00,68,1900-01-01 17:00:00
18,3,1.0,0,0,0.0,1.0384648782058252,-13.794450895668762,0.0,2.7323286809600003,1.6529994373293277e-07,0.7684674415200001,17:00,68,1900-01-01 17:00:00
19,3,1.0,0,0,0.0,1.0365178412225324,-13.940562585569657,0.0,8.1116007716,3.291242007819051e-07,2.9030992235199995,17:00,68,1900-01-01 17:00:00
20,3,1.0,0,0,0.0,1.0400561882530839,-13.77656577769958,0.0,1.87847596816,3.1220615304139443e-07,0.5976968989599994,17:00,68,1900-01-01 17:00:00
21,3,1.0,0,0,0.0,1.042841653429439,-13.464132067949082,0.0,14.942422473999999,6.174328284203057e-07,9.563150383360002,17:00,68,1900-01-01 17:00:00
22,3,1.0,0,0,0.0,1.0432967094372692,-13.453053447800727,0.0,0.0,1.0829189777188937e-07,0.0,17:00,68,1900-01-01 17:00:00
23,3,1.0,0,0,0.0,1.037722299331446,-13.613369165363086,0.0,2.7323286809600003,1.2165929530461028e-07,1.3661643404800001,17:00,68,1900-01-01 17:00:00
24,3,1.0,0,0,0.043,1.033478549681321,-13.771224276051809,0.0,7.4285186013599995,5.749771201379872e-07,5.720813175759999,17:00,68,1900-01-01 17:00:00
25,3,1.0,0,0,0.0,1.028142668286081,-13.373028139802162,0.0,0.0,2.422822428149215e-07,0.0,17:00,68,1900-01-01 17:00:00
26,3,1.0,0,0,0.0,1.0132552122661922,-13.722830241683226,0.0,2.9884844948,6.534283136794272e-08,1.9638612394399988,17:00,68,1900-01-01 17:00:00
27,3,1.0,0,0,0.0,1.0320058405860137,-12.910774658613267,0.0,0.0,5.37297230397711e-08,0.0,17:00,68,1900-01-01 17:00:00
28,3,1.0,0,0,0.0,1.0102207578852498,-9.6835546710215,0.0,0.0,2.3233579425824475e-07,0.0,17:00,68,1900-01-01 17:00:00
29,3,1.0,0,0,0.0,1.0153552400226682,-13.93987133937871,0.0,2.0492465107199997,1.984331396975847e-07,0.7684674415199999,17:00,68,1900-01-01 17:00:00
30,3,1.0,0,0,0.0,1.0057186862306011,-14.67469089439882,0.0,9.05083875568,3.440991473979693e-07,1.622320154320005,17:00,68,1900-01-01 17:00:00
1,1,1.06,0,0,0.0,1.06,0.0,202.85640207400002,0.0,-9.074938009821764,0.0,17:15,69,1900-01-01 17:15:00
2,2,1.043,0,0,0.0,1.043,-4.328829323850526,40.0,18.595567837,35.464634386033566,10.883120347000006,17:15,69,1900-01-01 17:15:00
3,3,1.0,0,0,0.0,1.0243825860600253,-6.266615187270345,0.0,2.056652664,1.4464627153820686e-06,1.028326332,17:15,69,1900-01-01 17:15:00
4,3,1.0,0,0,0.0,1.0157060429623663,-7.712076659019164,0.0,6.512733436,1.7089076416176852e-06,1.3711017760000004,17:15,69,1900-01-01 17:15:00
5,2,1.01,0,0,0.0,1.01,-11.783619757554888,0.0,80.723617062,26.154518540961263,16.281833589999994,17:15,69,1900-01-01 17:15:00
6,3,1.0,0,0,0.0,1.013200059412105,-9.1980401413315,0.0,0.0,1.1313053065157826e-06,0.0,17:15,69,1900-01-01 17:15:00
7,3,1.0,0,0,0.0,1.0054296897600559,-10.712830785522614,0.0,19.538200308,1.2807801041958555e-08,9.340630849000002,17:15,69,1900-01-01 17:15:00
8,2,1.01,0,0,0.0,1.01,-9.787746250134285,0.0,25.7081583,22.7859782799635,25.708158300000008,17:15,69,1900-01-01 17:15:00
9,3,1.0,0,0,0.0,1.0557324319278982,-11.794293138912773,0.0,0.0,2.5445813905518735e-06,0.0,17:15,69,1900-01-01 17:15:00
10,3,1.0,0,0,0.19,1.0531354835930422,-13.144623696180107,0.0,4.970243938,1.2082367868426758e-06,1.713877220000002,17:15,69,1900-01-01 17:15:00
11,2,1.082,0,0,0.0,1.082,-11.794293138912773,0.0,0.0,13.664186852891442,0.0,17:15,69,1900-01-01 17:15:00
12,3,1.0,0,0,0.0,1.062217923728536,-12.495545808711364,0.0,9.597712432,3.383617880103884e-06,6.427039575000003,17:15,69,1900-01-01 17:15:00
13,2,1.071,0,0,0.0,1.071,-12.495545808711364,0.0,0.0,6.718288347670052,0.0,17:15,69,1900-01-01 17:15:00
14,3,1.0,0,0,0.0,1.0497915653024412,-13.251429348621137,0.0,5.313019382,4.4826593770253e-07,1.3711017760000026,17:15,69,1900-01-01 17:15:00
15,3,1.0,0,0,0.0,1.0460524132732134,-13.33346103788918,0.0,7.026896602,7.811130209312012e-07,2.1423465249999993,17:15,69,1900-01-01 17:15:00
16,3,1.0,0,0,0.0,1.0518734527804656,-12.995329432717211,0.0,2.999285135,2.1667811700432082e-07,1.5424894980000001,17:15,69,1900-01-01 17:15:00
17,3,1.0,0,0,0.0,1.0484990300701582,-13.279357137617058,0.0,7.712447490000001,2.9238904897255225e-07,4.970243938,17:15,69,1900-01-01 17:15:00
18,3,1.0,0,0,0.0,1.0382517502118849,-13.851828576089638,0.0,2.7422035520000003,1.6660168800086694e-07,0.7712447490000001,17:15,69,1900-01-01 17:15:00
19,3,1.0,0,0,0.0,1.0362931670485318,-13.998512211521566,0.0,8.140916795,3.312446716918771e-07,2.9135912740000003,17:15,69,1900-01-01 17:15:00
20,3,1.0,0,0,0.0,1.0398429421576574,-13.833843256305375,0.0,1.8852649420000003,3.148291555232774e-07,0.5998570269999995,17:15,69,1900-01-01 17:15:00
21,3,1.0,0,0,0.0,1.042632667456392,-13.520083347363013,0.0,14.996425675000001,6.223392023940733e-07,9.597712432000003,17:15,69,1900-01-01 17:15:00
22,3,1.0,0,0,0.0,1.043089341207291,-13.508939045445008,0.0,0.0,1.0933113939364154e-07,0.0,17:15,69,1900-01-01 17:15:00
23,3,1.0,0,0,0.0,1.0375045298654404,-13.669863540424062,0.0,2.7422035520000003,1.228459896029932e-07,1.3711017760000002,17:15,69,1900-01-01 17:15:00
24,3,1.0,0,0,0.043,1.0332327412474078,-13.828104853169686,0.0,7.455365907,5.791346984196366e-07,5.7414886869999995,17:15,69,1900-01-01 17:15:00
25,3,1.0,0,0,0.0,1.0279202709191273,-13.429290900744599,0.0,0.0,2.4555037616404695e-07,0.0,17:15,69,1900-01-01 17:15:00
26,3,1.0,0,0,0.0,1.0129747951914765,-13.780530396046023,0.0,2.999285135,6.587024814486142e-08,1.970958802999999,17:15,69,1900-01-01 17:15:00
27,3,1.0,0,0,0.0,1.0318264628441713,-12.965748898670316,0.0,0.0,5.642976381655538e-08,0.0,17:15,69,1900-01-01 17:15:00
28,3,1.0,0,0,0.0,1.0101509663837707,-9.72549627454125,0.0,0.0,2.3464911648331038e-07,0.0,17:15,69,1900-01-01 17:15:00
29,3,1.0,0,0,0.0,1.0151097956866193,-13.998992673097383,0.0,2.056652664,2.0106899412120072e-07,0.7712447490000001,17:15,69,1900-01-01 17:15:00
30,3,1.0,0,0,0.0,1.0054351354990456,-14.736852295919613,0.0,9.083549266,3.460397184351649e-07,1.6281833590000052,17:15,69,1900-01-01 17:15:00
1,1,1.06,0,0,0.0,1.06,0.0,210.43334936074,0.0,-10.537825858874813,0.0,17:30,70,1900-01-01 17:30:00
2,2,1.043,0,0,0.0,1.043,-4.517946511445804,40.0,19.17573634837,37.98186438973213,11.222665973470004,17:30,70,1900-01-01 17:30:00
3,3,1.0,0,0,0.0,1.0237277759194878,-6.501467445170629,0.0,2.12081876664,1.8016557197242378e-06,1.06040938332,17:30,70,1900-01-01 17:30:00
4,3,1.0,0,0,0.0,1.0149890737339686,-8.003678927434034,0.0,6.715926094359999,1.9321328781352065e-06,1.4138791777600002,17:30,70,1900-01-01 17:30:00
5,2,1.01,0,0,0.0,1.01,-12.225874543510997,0.0,83.24213659062,28.133692449739886,16.789815235899994,17:30,70,1900-01-01 17:30:00
6,3,1.0,0,0,0.0,1.0126622911783667,-9.544230067850854,0.0,0.0,1.2631032141332817e-06,0.0,17:30,70,1900-01-01 17:30:00
7,3,1.0,0,0,0.0,1.004868756125545,-11.112183584025212,0.0,20.14777828308,1.520701964352611e-08,9.632051898490003,17:30,70,1900-01-01 17:30:00
8,2,1.01,0,0,0.0,1.01,-10.16334754309542,0.0,26.510234583,25.431383366389213,26.510234583000006,17:30,70,1900-01-01 17:30:00
9,3,1.0,0,0,0.0,1.0548505936021397,-12.223438056248048,0.0,0.0,2.704009396095638e-06,0.0,17:30,70,1900-01-01 17:30:00
10,3,1.0,0,0,0.19,1.051666994283598,-13.618096889269797,0.0,5.12531201938,1.2876932828920218e-06,1.767348972200002,17:30,70,1900-01-01 17:30:00
11,2,1.082,0,0,0.0,1.082,-12.223438056248044,0.0,0.0,14.122912366579227,0.0,17:30,70,1900-01-01 17:30:00
12,3,1.0,0,0,0.0,1.0612869472980935,-12.94912486377691,0.0,9.89715424432,3.5977978400936195e-06,6.627558645750002,17:30,70,1900-01-01 17:30:00
13,2,1.071,0,0,0.0,1.071,-12.949124863776909,0.0,0.0,7.430485316958467,0.0,17:30,70,1900-01-01 17:30:00
14,3,1.0,0,0,0.0,1.0484142414275992,-13.73018197659376,0.0,5.47878181382,4.828566901871056e-07,1.4138791777600028,17:30,70,1900-01-01 17:30:00
15,3,1.0,0,0,0.0,1.0445167165868106,-13.814049904717605,0.0,7.246130786019999,8.465108192190485e-07,2.2091862152499995,17:30,70,1900-01-01 17:30:00
16,3,1.0,0,0,0.0,1.0505010667821533,-13.464334924583326,0.0,3.09286070135,2.3380157898600373e-07,1.5906140749800002,17:30,70,1900-01-01 17:30:00
17,3,1.0,0,0,0.0,1.0469210858046647,-13.757788851711819,0.0,7.9530703749,3.156301167095421e-07,5.125312019380001,17:30,70,1900-01-01 17:30:00
18,3,1.0,0,0,0.0,1.0363964671008934,-14.350080200367781,0.0,2.8277583555200003,1.7845778432779014e-07,0.7953070374900001,17:30,70,1900-01-01 17:30:00
19,3,1.0,0,0,0.0,1.0343375643954025,-14.501739689724078,0.0,8.39490761795,3.5016645982821615e-07,3.00449325274,17:30,70,1900-01-01 17:30:00
20,3,1.0,0,0,0.0,1.0379865694790837,-14.331220255919025,0.0,1.9440838694200002,3.386059926890894e-07,0.6185721402699995,17:30,70,1900-01-01 17:30:00
21,3,1.0,0,0,0.0,1.0408132409440696,-14.005924005263898,0.0,15.46430350675,6.668997318826086e-07,9.897154244320001,17:30,70,1900-01-01 17:30:00
22,3,1.0,0,0,0.0,1.0412839167550492,-13.994208877493298,0.0,0.0,1.1894102608924504e-07,0.0,17:30,70,1900-01-01 17:30:00
23,3,1.0,0,0,0.0,1.0356087014719186,-14.160435799798075,0.0,2.8277583555200003,1.338393773586688e-07,1.4138791777600002,17:30,70,1900-01-01 17:30:00
24,3,1.0,0,0,0.043,1.0310929389799617,-14.322040537051432,0.0,7.687968029069999,6.173676911913617e-07,5.920619056869999,17:30,70,1900-01-01 17:30:00
25,3,1.0,0,0,0.0,1.0259825788177743,-13.917859376899523,0.0,0.0,2.75981076395381e-07,0.0,17:30,70,1900-01-01 17:30:00
26,3,1.0,0,0,0.0,1.0105328609842679,-14.28161841187363,0.0,3.09286070135,7.060587980944888e-08,2.032451318029999,17:30,70,1900-01-01 17:30:00
27,3,1.0,0,0,0.0,1.0302618593329642,-13.443113090625745,0.0,0.0,8.394632126178142e-08,0.0,17:30,70,1900-01-01 17:30:00
28,3,1.0,0,0,0.0,1.00954186235459,-10.089592342370752,0.0,0.0,2.5547651285243877e-07,0.0,17:30,70,1900-01-01 17:30:00
29,3,1.0,0,0,0.0,1.0129705902525206,-14.512451822379575,0.0,2.12081876664,2.2597864290929692e-07,0.79530703749,17:30,70,1900-01-01 17:30:00
30,3,1.0,0,0,0.0,1.002964544401519,-15.276799429771675,0.0,9.36694955266,3.6219876231591286e-07,1.6789815235900052,17:30,70,1900-01-01 17:30:00
1,1,1.06,0,0,0.0,1.06,0.0,210.63675730184002,0.0,-10.576659478235143,0.0,17:45,71,1900-01-01 17:45:00
2,2,1.043,0,0,0.0,1.043,-4.523034137501004,40.0,19.19131133892,38.05017591771673,11.231781290520004,17:45,71,1900-01-01 17:45:00
3,3,1.0,0,0,0.0,1.0237100009588622,-6.507782560760393,0.0,2.12254134624,1.8122820197863376e-06,1.06127067312,17:45,71,1900-01-01 17:45:00
4,3,1.0,0,0,0.0,1.0149696592069017,-8.01152109569756,0.0,6.72138092976,1.93855496077866e-06,1.4150275641600003,17:45,71,1900-01-01 17:45:00
5,2,1.01,0,0,0.0,1.01,-12.237766789575465,0.0,83.30974783992,28.187047952908657,16.803452324399995,17:45,71,1900-01-01 17:45:00
6,3,1.0,0,0,0.0,1.0126477477290103,-9.55354092212132,0.0,0.0,1.2668774168241323e-06,0.0,17:45,71,1900-01-01 17:45:00
7,3,1.0,0,0,0.0,1.0048536196466424,-11.122923356377841,0.0,20.16414278928,1.527786608335191e-08,9.639875280840002,17:45,71,1900-01-01 17:45:00
8,2,1.01,0,0,0.0,1.01,-10.173450361382127,0.0,26.531766828000002,25.50272315501781,26.53176682800001,17:45,71,1900-01-01 17:45:00
9,3,1.0,0,0,0.0,1.0548267840886731,-12.234980786823678,0.0,0.0,2.7084576517696923e-06,0.0,17:45,71,1900-01-01 17:45:00
10,3,1.0,0,0,0.19,1.051627376528385,-13.630833346401923,0.0,5.12947492008,1.2899091819118524e-06,1.768784455200002,17:45,71,1900-01-01 17:45:00
11,2,1.082,0,0,0.0,1.082,-12.234980786823678,0.0,0.0,14.135297892334545,0.0,17:45,71,1900-01-01 17:45:00
12,3,1.0,0,0,0.0,1.0612618008964954,-12.961326199544809,0.0,9.90519294912,3.6038210193822806e-06,6.632941707000003,17:45,71,1900-01-01 17:45:00
13,2,1.071,0,0,0.0,1.071,-12.961326199544807,0.0,0.0,7.449722314180985,0.0,17:45,71,1900-01-01 17:45:00
14,3,1.0,0,0,0.0,1.0483770842013334,-13.74306094490917,0.0,5.4832318111200005,4.838270775131548e-07,1.4150275641600027,17:45,71,1900-01-01 17:45:00
15,3,1.0,0,0,0.0,1.0444752938634867,-13.82697826468295,0.0,7.252016266319999,8.483603224362923e-07,2.2109805689999993,17:45,71,1900-01-01 17:45:00
16,3,1.0,0,0,0.0,1.0504640426616674,-13.476951251455683,0.0,3.0953727966,2.342864300342029e-07,1.5919060096800002,17:45,71,1900-01-01 17:45:00
17,3,1.0,0,0,0.0,1.046878527033646,-13.770658935044342,0.0,7.9595300484000004,3.162836348380438e-07,5.129474920080001,17:45,71,1900-01-01 17:45:00
18,3,1.0,0,0,0.0,1.0363464429658336,-14.363484418664678,0.0,2.83005512832,1.7879142200083464e-07,0.7959530048400001,17:45,71,1900-01-01 17:45:00
19,3,1.0,0,0,0.0,1.0342848400341393,-14.515277999801269,0.0,8.401726162200001,3.5068622539213834e-07,3.0069335738400005,17:45,71,1900-01-01 17:45:00
20,3,1.0,0,0,0.0,1.0379365144441903,-14.344600831383731,0.0,1.9456629007200001,3.3927158749058606e-07,0.6190745593199996,17:45,71,1900-01-01 17:45:00
21,3,1.0,0,0,0.0,1.040764178665863,-14.01899372610207,0.0,15.476863983000001,6.681469386649042e-07,9.905192949120003,17:45,71,1900-01-01 17:45:00
22,3,1.0,0,0,0.0,1.041235230023466,-14.007263230286755,0.0,0.0,1.192150643409934e-07,0.0,17:45,71,1900-01-01 17:45:00
23,3,1.0,0,0,0.0,1.0355575805913715,-14.173633201195138,0.0,2.83005512832,1.3415292876572948e-07,1.41502756416,17:45,71,1900-01-01 17:45:00
24,3,1.0,0,0,0.043,1.0310352423835458,-14.335328664537116,0.0,7.69421238012,6.184506453621452e-07,5.925427924919999,17:45,71,1900-01-01 17:45:00
25,3,1.0,0,0,0.0,1.02593029001237,-13.931003057874761,0.0,0.0,2.768534450861337e-07,0.0,17:45,71,1900-01-01 17:45:00
26,3,1.0,0,0,0.0,1.0104669964694044,-14.295099837078846,0.0,3.0953727966,7.073717567251947e-08,2.034102123479999,17:45,71,1900-01-01 17:45:00
27,3,1.0,0,0,0.0,1.0302195955597382,-13.455954971618002,0.0,0.0,8.479912562813412e-08,0.0,17:45,71,1900-01-01 17:45:00
28,3,1.0,0,0,0.0,1.0095254003213103,-10.099384622618805,0.0,0.0,2.56055915778765e-07,0.0,17:45,71,1900-01-01 17:45:00
29,3,1.0,0,0,0.0,1.0129128458820769,-14.52626681215035,0.0,2.12254134624,2.267027737756777e-07,0.7959530048399999,17:45,71,1900-01-01 17:45:00
30,3,1.0,0,0,0.0,1.002897872955746,-15.291329229664337,0.0,9.37455761256,3.626129645439846e-07,1.6803452324400054,17:45,71,1900-01-01 17:45:00
1,1,1.06,0,0,0.0,1.06,0.0,224.74289356527999,0.0,-13.213218923498966,0.0,18:00,72,1900-01-01 18:00:00
2,2,1.043,0,0,0.0,1.043,-4.877236366331234,40.0,20.27142127864,42.88223334804293,11.863919365840005,18:00,72,1900-01-01 18:00:00
3,3,1.0,0,0,0.0,1.0224520233056513,-6.947075796634526,0.0,2.24200051008,2.7187333551115245e-06,1.12100025504,18:00,72,1900-01-01 18:00:00
4,3,1.0,0,0,0.0,1.0136017253709253,-8.557177225250127,0.0,7.09966828192,2.447649626535764e-06,1.4946670067200003,18:00,72,1900-01-01 18:00:00
5,2,1.01,0,0,0.0,1.01,-13.06503008811273,0.0,87.99852002064,31.915925593159656,17.749170704799994,18:00,72,1900-01-01 18:00:00
6,3,1.0,0,0,0.0,1.011625396330388,-10.201470376652567,0.0,0.0,1.5638587203424418e-06,0.0,18:00,72,1900-01-01 18:00:00
7,3,1.0,0,0,0.0,1.0037938755766247,-11.870169891159144,0.0,21.29900484576,2.1209865863625055e-08,10.182418983280002,18:00,72,1900-01-01 18:00:00
8,2,1.01,0,0,0.0,1.01,-10.876612308606514,0.0,28.025006376,30.49167696127509,28.025006376000007,18:00,72,1900-01-01 18:00:00
9,3,1.0,0,0,0.0,1.0531580304186168,-13.038327062597185,0.0,0.0,3.039942283836818e-06,0.0,18:00,72,1900-01-01 18:00:00
10,3,1.0,0,0,0.19,1.048854661883371,-14.517446159345866,0.0,5.418167899359999,1.4552710141391145e-06,1.868333758400002,18:00,72,1900-01-01 18:00:00
11,2,1.082,0,0,0.0,1.082,-13.038327062597185,0.0,0.0,15.003370714931103,0.0,18:00,72,1900-01-01 18:00:00
12,3,1.0,0,0,0.0,1.0594980435853605,-13.810693961383544,0.0,10.462669047039999,4.05998969466026e-06,7.006251594000002,18:00,72,1900-01-01 18:00:00
13,2,1.071,0,0,0.0,1.071,-13.810693961383546,0.0,0.0,8.798996657199215,0.0,18:00,72,1900-01-01 18:00:00
14,3,1.0,0,0,0.0,1.0457767086703391,-14.639660075226175,0.0,5.79183465104,5.569557564033545e-07,1.494667006720003,18:00,72,1900-01-01 18:00:00
15,3,1.0,0,0,0.0,1.041577308266668,-14.727015033964072,0.0,7.660168409439999,9.903436972713564e-07,2.335417197999999,18:00,72,1900-01-01 18:00:00
16,3,1.0,0,0,0.0,1.047872971215775,-14.355209216070312,0.0,3.2695840771999998,2.7145003311801474e-07,1.6815003825600001,18:00,72,1900-01-01 18:00:00
17,3,1.0,0,0,0.0,1.0439015147375825,-14.666605480004986,0.0,8.407501912799999,3.657887770458501e-07,5.418167899359999,18:00,72,1900-01-01 18:00:00
18,3,1.0,0,0,0.0,1.032849113809883,-15.296741005003627,0.0,2.98933401344,2.0399158950912266e-07,0.8407501912800001,18:00,72,1900-01-01 18:00:00
19,3,1.0,0,0,0.0,1.0305993332308139,-15.45790005954096,0.0,8.8745853524,3.883695822715083e-07,3.17616738928,18:00,72,1900-01-01 18:00:00
20,3,1.0,0,0,0.0,1.034436828669995,-15.276196144972568,0.0,2.05516713424,3.892607608468879e-07,0.6539168154399994,18:00,72,1900-01-01 18:00:00
21,3,1.0,0,0,0.0,1.0373334562405705,-14.928881047185818,0.0,16.347920386,7.621229354271009e-07,10.46266904704,18:00,72,1900-01-01 18:00:00
22,3,1.0,0,0,0.0,1.037830505616473,-14.916079128180087,0.0,0.0,1.4067082894313073e-07,0.0,18:00,72,1900-01-01 18:00:00
23,3,1.0,0,0,0.0,1.0319831120815972,-15.092461655183063,0.0,2.98933401344,1.5861652480353428e-07,1.49466700672,18:00,72,1900-01-01 18:00:00
24,3,1.0,0,0,0.043,1.0270013617286604,-15.260504923048478,0.0,8.127251849039999,7.015917251607107e-07,6.258918090639998,18:00,72,1900-01-01 18:00:00
25,3,1.0,0,0,0.0,1.0222690831501884,-14.846115590111486,0.0,0.0,3.455421302386982e-07,0.0,18:00,72,1900-01-01 18:00:00
26,3,1.0,0,0,0.0,1.0058592473485037,-15.233849978314346,0.0,3.2695840771999998,8.03570441298973e-08,2.1485838221599987,18:00,72,1900-01-01 18:00:00
27,3,1.0,0,0,0.0,1.0272548109855162,-14.350005853055794,0.0,0.0,1.633090710888192e-07,0.0,18:00,72,1900-01-01 18:00:00
28,3,1.0,0,0,0.0,1.0083695253001226,-10.78079463138922,0.0,0.0,2.989899725963902e-07,0.0,18:00,72,1900-01-01 18:00:00
29,3,1.0,0,0,0.0,1.0088673200536322,-15.488339892602218,0.0,2.24200051008,2.8554427045079933e-07,0.84075019128,18:00,72,1900-01-01 18:00:00
30,3,1.0,0,0,0.0,0.9982292430272309,-16.30346081244208,0.0,9.90216891952,3.8747046393616813e-07,1.7749170704800055,18:00,72,1900-01-01 18:00:00
1,1,1.06,0,0,0.0,1.06,0.0,233.17235467132002,0.0,-14.73499257196083,0.0,18:15,73,1900-01-01 18:15:00
2,2,1.043,0,0,0.0,1.043,-5.090219060445625,40.0,20.91686695966,45.859881029044345,12.241668681460004,18:15,73,1900-01-01 18:15:00
3,3,1.0,0,0,0.0,1.021676193581298,-7.210878261978783,0.0,2.31338620752,3.456164233917036e-06,1.15669310376,18:15,73,1900-01-01 18:15:00
4,3,1.0,0,0,0.0,1.0127637444466058,-8.884984372087589,0.0,7.325722990479999,2.822367057397912e-06,1.5422574716800002,18:15,73,1900-01-01 18:15:00
5,2,1.01,0,0,0.0,1.01,-13.561822547698624,0.0,90.80040864516,34.171484684939486,18.314307476199993,18:15,73,1900-01-01 18:15:00
6,3,1.0,0,0,0.0,1.0110013322788918,-10.59079747344393,0.0,0.0,1.7802191326310987e-06,0.0,18:15,73,1900-01-01 18:15:00
7,3,1.0,0,0,0.0,1.003151032965125,-12.31905894554264,0.0,21.97716897144,2.5937772818451776e-08,10.506629025820002,18:15,73,1900-01-01 18:15:00
8,2,1.01,0,0,0.0,1.01,-11.299242048570719,0.0,28.917327594,33.51262392111764,28.917327594000007,18:15,73,1900-01-01 18:15:00
9,3,1.0,0,0,0.0,1.0521440319173632,-13.521141953245934,0.0,0.0,3.261343637428796e-06,0.0,18:15,73,1900-01-01 18:15:00
10,3,1.0,0,0,0.19,1.047173619411993,-15.050483523577018,0.0,5.59068333484,1.5666794390689631e-06,1.9278218396000022,18:15,73,1900-01-01 18:15:00
11,2,1.082,0,0,0.0,1.082,-13.521141953245936,0.0,0.0,15.530844935294732,0.0,18:15,73,1900-01-01 18:15:00
12,3,1.0,0,0,0.0,1.058425087957793,-14.321346762024325,0.0,10.795802301759998,4.372797561380537e-06,7.229331898500002,18:15,73,1900-01-01 18:15:00
13,2,1.071,0,0,0.0,1.071,-14.321346762024325,0.0,0.0,9.6198077122884,0.0,18:15,73,1900-01-01 18:15:00
14,3,1.0,0,0,0.0,1.0442002841384053,-15.178765903809401,0.0,5.97624770276,6.067104239004806e-07,1.542257471680003,18:15,73,1900-01-01 18:15:00
15,3,1.0,0,0,0.0,1.0398213114411017,-15.268186804634302,0.0,7.904069542359999,1.089910653728765e-06,2.4097772994999995,18:15,73,1900-01-01 18:15:00
16,3,1.0,0,0,0.0,1.046302179321749,-14.88323197418591,0.0,3.3736882193,2.9748208474345006e-07,1.7350396556400003,18:15,73,1900-01-01 18:15:00
17,3,1.0,0,0,0.0,1.0420980623518286,-15.205285043126127,0.0,8.6751982782,3.9972442777980177e-07,5.5906833348400005,18:15,73,1900-01-01 18:15:00
18,3,1.0,0,0,0.0,1.030732238196352,-15.857974606002177,0.0,3.0845149433600003,2.2125308829501478e-07,0.86751982782,18:15,73,1900-01-01 18:15:00
19,3,1.0,0,0,0.0,1.0283691258393206,-16.02479372849743,0.0,9.1571537381,4.1216000923327556e-07,3.27729712732,18:15,73,1900-01-01 18:15:00
20,3,1.0,0,0,0.0,1.032318340225134,-15.836415735098628,0.0,2.1206040235600003,4.2317031612171263e-07,0.6747376438599995,18:15,73,1900-01-01 18:15:00
21,3,1.0,0,0,0.0,1.0352562883317096,-15.475983493894823,0.0,16.8684410965,8.258971977426199e-07,10.795802301760002,18:15,73,1900-01-01 18:15:00
22,3,1.0,0,0,0.0,1.035768828902716,-15.462535919481425,0.0,0.0,1.5626699260876983e-07,0.0,18:15,73,1900-01-01 18:15:00
23,3,1.0,0,0,0.0,1.02981909726075,-15.644991356176778,0.0,3.0845149433600003,1.7618035696997936e-07,1.5422574716800002,18:15,73,1900-01-01 18:15:00
24,3,1.0,0,0,0.043,1.0245595542211667,-15.816881499660967,0.0,8.386025002259998,7.596777145124634e-07,6.4582031626599985,18:15,73,1900-01-01 18:15:00
25,3,1.0,0,0,0.0,1.0200477045803815,-15.396434065638832,0.0,0.0,3.95609000668882e-07,0.0,18:15,73,1900-01-01 18:15:00
26,3,1.0,0,0,0.0,1.003067352680004,-15.798501466761003,0.0,3.3736882193,8.657177419379991e-08,2.2169951155399987,18:15,73,1900-01-01 18:15:00
27,3,1.0,0,0,0.0,1.0254507406687314,-14.887611267371183,0.0,0.0,2.3470634602584387e-07,0.0,18:15,73,1900-01-01 18:15:00
28,3,1.0,0,0,0.0,1.007665205039345,-11.190219204469738,0.0,0.0,3.2754126522838657e-07,0.0,18:15,73,1900-01-01 18:15:00
